OS-CREATE-DIR	Statement	1	1
OS-DELETE	Statement	1	1
OS-DIR	Option	1	1
OS-DRIVE	Abbreviation	0	0
OS-DRIVES	Function	0	1
OS-ERROR	Function	0	1
OS-GETENV	Function	0	1
OS-RENAME	Statement	1	1
OTHERWISE	Option	1	1
OUTER-JOIN	Option	0	1
OUTPUT	Statement	1	69
OVERLAY	Attribute	0	0
OVERLAY	Statement	1	4
OVERRIDE	Option	0	1
OWNER	Attribute	0	0
OWNER-DOCUMENT	Attribute	0	0
Package	Property	0	0
PAGE	Statement	1	2
PAGE-BOT	Abbreviation	0	0
PAGE-BOTTOM	Attribute	1	0
PAGE-DOWN	Event	0	0
PAGE-NUM	Abbreviation	0	0
PAGE-NUMBER	Function	1	0
PAGE-SIZE	Function	0	0
PAGE-TOP	Attribute	1	0
PAGE-UP	Event	0	0
PAGE-WID	Abbreviation	0	0
PAGE-WIDTH	Option	0	0
PAGED	Option	0	0
PARAM	Abbreviation	0	0
PARAMETER	Attribute	1	55
PARENT	Attribute	0	3
PARENT-BUFFER	Attribute	0	0
PARENT-FIELDS-AFTER	Attribute	0	0
PARENT-FIELDS-BEFORE	Attribute	0	0
PARENT-ID-FIELD	Option	0	0
PARENT-ID-RELATION	Attribute	0	0
PARENT-RELATION	Attribute	0	0
Parse	Method	0	0
PARSE-STATUS	Attribute	0	1
ParseFile	Method	0	0
PARTIAL-KEY	Option	0	0
PASCAL	Option	0	0
PASSWORD-FIELD	Attribute	1	0
PasswordExpired	Property	0	0
PATHNAME	Attribute	0	1
PAUSE	Statement	1	3
PBE-HASH-ALG	Abbreviation	0	0
PBE-HASH-ALGORITHM	Attribute	0	0
PBE-KEY-ROUNDS	Attribute	0	0
PDBNAME	Function	1	1
Performer	Property	0	0
PermissionDenied	Property	0	0
PERSIST	Abbreviation	0	0
PERSISTENT	Attribute	1	13
PERSISTENT-CACHE-DISABLED	Attribute	0	0
PERSISTENT-PROCEDURE	Attribute	0	0
PFC	Abbreviation	0	0
PFCOLOR	Attribute	0	1
PIXELS	Option	1	0
PIXELS-PER-COL	Abbreviation	0	0
PIXELS-PER-COLUMN	Attribute	0	0
PIXELS-PER-ROW	Attribute	0	0
POPUP-M	Abbreviation	0	0
POPUP-MENU	Attribute	0	1
POPUP-O	Abbreviation	0	0
POPUP-ONLY	Attribute	0	1
PORTRAIT	Option	0	1
POSITION	Attribute	0	2
Position	Property	0	0
PositionChanged	Event	0	0
PRECISION	Option	0	0
PREFER-DATASET	Attribute	0	0
PREPARE-STRING	Attribute	0	0
PREPARED	Attribute	0	0
PREPROC	Abbreviation	0	0
PREPROCESS	Option	1	0
PRESEL	Abbreviation	0	0
PRESELECT	Option	0	3
PREV	Option	0	2
PREV-COLUMN	Attribute	0	0
PREV-SIBLING	Attribute	0	1
PREV-SIBLING	Property	0	0
PREV-TAB-I	Abbreviation	0	0
PREV-TAB-ITEM	Attribute	0	1
PrevForm	Property	0	0
PRIMARY	Attribute	0	2
PRIMARY-PASSPHRASE	Attribute	0	0
PRINTER	Option	0	0
PRINTER-CONTROL-HANDLE	Attribute	0	0
PRINTER-HDC	Attribute	0	0
PRINTER-NAME	Attribute	0	1
PRINTER-PORT	Attribute	0	0
PRINTER-SETUP	Option	0	0
Priority	Property	0	0
PRIVATE	Option	0	1
PRIVATE-D	Abbreviation	0	0
PRIVATE-DATA	Attribute	0	19
PRIVILEGES	Option	1	0
PROC-HA	Abbreviation	0	0
PROC-HANDLE	Function	1	0
PROC-ST	Abbreviation	0	0
PROC-STATUS	Function	1	0
proc-text	Option	0	0
proc-text-buffer	Option	0	0
PROCE	Abbreviation	0	0
PROCEDURE	Statement	0	182
PROCEDURE-CALL-TYPE	Option	1	0
PROCEDURE-NAME	Attribute	0	0
PROCEDURE-TYPE	Preprocessor	0	0
ProcedureName	Property	0	0
PROCESS	Statement	1	1
ProcessName	Property	0	0
ProcessTemplateName	Property	0	0
PROFILER	Option	1	1
PROFILING	Attribute	0	0
PROGRAM-NAME	Function	1	1
PROGRESS	Function	1	69
PROGRESS-S	Abbreviation	0	0
PROGRESS-SOURCE	Attribute	0	0
PROMPT	Option	0	0
PROMPT-F	Abbreviation	0	0
PROMPT-FOR	Statement	1	0
PROMSGS	Function	0	0
PROMSGS	Statement	1	0
PROPATH	Function	0	0
PROPATH	Statement	1	1
PROPERTY	Option	0	3
PROTECTED	Option	0	0
PROVERS	Abbreviation	0	0
PROVERSION	Function	1	1
ProWinHandle	Property	0	0
PROXY	Attribute	0	1
PROXY-PASSWORD	Attribute	0	0
PROXY-USERID	Attribute	0	0
PUBLIC	Option	0	1
PUBLIC-ID	Attribute	0	0
Publish	Method	0	0
PUBLISH	Statement	0	4
PUBLISHED-EVENTS	Attribute	0	0
PUT	Statement	1	18
PUT-BITS	Statement	0	1
PUT-BYTE	Statement	1	1
PUT-BYTES	Statement	0	1
PUT-DOUBLE	Statement	0	0
PUT-FLOAT	Statement	0	0
PUT-INT	Option	0	1
PUT-INT64	Statement	0	0
PUT-KEY-VAL	Abbreviation	0	0
PUT-KEY-VALUE	Statement	1	0
PUT-LONG	Statement	0	1
PUT-SHORT	Statement	0	0
PUT-STRING	Statement	0	1
PUT-UNSIGNED-LONG	Statement	0	0
PUT-UNSIGNED-SHORT	Statement	0	1
PUTBYTE	Option	1	0
QUALIFIED-USER-ID	Attribute	0	0
QUERY	Attribute	1	38
QUERY-CLOSE	Method	0	0
QUERY-OFF-END	Attribute	0	0
QUERY-OFF-END	Function	1	1
QUERY-OPEN	Method	0	0
QUERY-PREPARE	Method	0	0
QUERY-TUNING	Option	1	0
QUESTION	Option	0	1
QUIT	Attribute	0	0
QUIT	Statement	1	1
QUOTER	Function	0	6
R	Method	0	0
R-INDEX	Function	1	1
RADIO-BUTTONS	Attribute	0	1
RADIO-SET	Widget	0	1
RANDOM	Function	0	1
RAW	Function	0	0
RAW	Statement	0	0
RAW	Type	0	1
RAW-TRANSFER	Method	0	0
RAW-TRANSFER	Statement	0	0
RCODE-INFO	Handle	0	0
RCODE-INFORMATION	Option	1	0
Read	Method	0	0
READ-AVAILABLE	Option	1	0
READ-EXACT-NUM	Option	1	0
READ-FILE	Method	0	0
READ-JSON	Method	0	0
READ-ONLY	Attribute	0	4
READ-RESPONSE	Event	0	0
READ-XML	Method	0	0
READ-XMLSCHEMA	Method	0	0
READKEY	Statement	1	1
ReadOnly	Property	0	0
REAL	Option	0	0
Reassign	Method	0	0
RECALL	Event	0	0
RECID	Attribute	0	0
RECID	Function	0	0
RECID	Type	1	10
RECORD-LENGTH	Attribute	0	0
RECORD-LENGTH	Function	0	0
RECT	Abbreviation	0	0
RECTANGLE	Widget	1	13
RECURSIVE	Attribute	0	2
REFERENCE-ONLY	Option	0	0
REFRESH	Method	0	0
REFRESH-AUDIT-POLICY	Method	0	0
REFRESHABLE	Attribute	0	1
RefreshAll	Method	0	0
REGISTER-DOMAIN	Method	0	0
REJECT-CHANGES	Method	0	0
REJECT-ROW-CHANGES	Method	0	0
REJECTED	Attribute	0	0
REJECTED	Function	0	0
RELATION-FIELDS	Attribute	0	0
RELATIONS-ACTIVE	Attribute	0	0
RelationshipOperator	Property	0	0
RELEASE	Statement	1	14
REMOTE	Attribute	0	1
REMOTE-HOST	Attribute	0	0
REMOTE-PORT	Attribute	0	0
Remove	Method	0	0
REMOVE-ATTRIBUTE	Method	0	0
REMOVE-CHILD	Method	0	0
REMOVE-EVENTS-PROCEDURE	Method	0	0
REMOVE-SUPER-PROCEDURE	Method	0	0
RemoveMessage	Method	0	0
REPEAT	Statement	1	6
REPLACE	Function	0	4
REPLACE	Method	0	0
REPLACE-CHILD	Method	0	0
REPLACE-SELECTION-TEXT	Method	0	0
REPOSITION	Attribute	0	0
REPOSITION	Statement	1	3
REPOSITION-BACKWARD	Method	0	0
REPOSITION-FORWARD	Method	0	0
REPOSITION-MODE	Option	0	0
REPOSITION-TO-ROW	Method	0	0
REPOSITION-TO-ROWID	Method	0	0
REQUEST	Option	0	1
REQUEST-INFO	Attribute	0	0
RequestId	Property	0	0
RESET	Method	0	0
RESIZA	Abbreviation	0	0
RESIZABLE	Attribute	0	1
RESIZE	Attribute	0	3
RESPONSE-INFO	Attribute	0	0
RESTART-ROW	Attribute	0	0
RESTART-ROWID	Attribute	0	0
RESULT	Option	0	0
RETAIN	Option	1	0
RETAIN-SHAPE	Attribute	0	0
RETRY	Function	1	0
RETRY-CANCEL	Option	0	1
RETURN	Statement	1	117
RETURN-ALIGN	Abbreviation	0	0
RETURN-INS	Abbreviation	0	0
RETURN-INSERTED	Attribute	0	1
RETURN-TO-START-DI	Abbreviation	0	0
RETURN-TO-START-DIR	Option	0	1
RETURN-VAL	Abbreviation	0	0
RETURN-VALUE	Attribute	0	0
RETURN-VALUE	Function	0	27
RETURN-VALUE-DATA-TYPE	Attribute	0	0
RETURN-VALUE-DLL-TYPE	Attribute	0	0
RETURNS	Option	1	19
ReturnValue	Property	0	0
REVERSE-FROM	Option	0	0
REVERT	Option	1	0
REVOKE	Option	1	0
RGB-VALUE	Function	0	0
RIGHT-ALIGNED	Option	0	1
RIGHT-TRIM	Function	0	1
ROLES	Attribute	0	0
ROUND	Function	0	4
ROUNDED	Attribute	0	0
ROUTINE-LEVEL	Option	0	0
ROW	Attribute	0	71
ROW-DISPLAY	Event	0	0
ROW-HEIGHT-CHARS	Attribute	0	2
ROW-HEIGHT-PIXELS	Attribute	0	1
ROW-MARKERS	Attribute	0	1
ROW-OF	Option	0	0
ROW-RESIZABLE	Attribute	0	1
ROW-STATE	Attribute	0	0
ROW-STATE	Function	0	0
ROWID	Attribute	0	0
ROWID	Function	0	0
ROWID	Type	1	28
RowModified	Property	0	0
RowsAdded	Property	0	0
RULE	Option	0	1
RUN	Statement	1	182
RUN-PROC	Option	0	0
RUN-PROCEDURE	Option	0	1
SAVE	Statement	1	1
SAVE-AS	Option	0	1
SAVE-FILE	Method	0	0
SAVE-ROW-CHANGES	Method	0	0
SAVE-WHERE-STRING	Attribute	0	0
SAX-attributes	Handle	0	1
SAX-COMPLE	Abbreviation	0	0
SAX-COMPLETE	Option	1	0
SAX-PARSE	Method	0	0
SAX-PARSE-FIRST	Method	0	0
SAX-PARSE-NEXT	Method	0	0
SAX-PARSER-ERROR	Option	1	0
SAX-reader	Handle	0	1
SAX-RUNNING	Option	1	0
SAX-UNINITIALIZED	Option	1	0
SAX-WRITE-BEGIN	Option	1	0
SAX-WRITE-COMPLETE	Option	1	0
SAX-WRITE-CONTENT	Option	1	0
SAX-WRITE-ELEMENT	Option	1	0
SAX-WRITE-ERROR	Option	1	0
SAX-WRITE-IDLE	Option	1	0
SAX-WRITE-TAG	Option	1	0
SAX-writer	Handle	0	0
SCHEMA	Option	1	1
SCHEMA-CHANGE	Attribute	0	0
SCHEMA-LOCATION	Attribute	0	1
SCHEMA-MARSHAL	Attribute	0	0
SCHEMA-PATH	Attribute	0	0
SCREEN	Option	1	0
SCREEN-IO	Option	1	0
SCREEN-LINES	Attribute	1	0
SCREEN-LINES	Function	0	0
SCREEN-VAL	Abbreviation	0	0
SCREEN-VALUE	Attribute	0	99
SCROLL	Statement	1	1
SCROLL-BARS	Attribute	0	3
SCROLL-DELTA	Option	0	0
SCROLL-NOTIFY	Event	0	0
SCROLL-OFFSET	Option	0	0
SCROLL-TO-CURRENT-ROW	Method	0	0
SCROLL-TO-I	Abbreviation	0	0
SCROLL-TO-ITEM	Method	0	0
SCROLL-TO-SELECTED-ROW	Method	0	0
SCROLLABLE	Attribute	0	1
SCROLLBAR-H	Abbreviation	0	0
SCROLLBAR-HORIZONTAL	Attribute	0	1
SCROLLBAR-V	Abbreviation	0	0
SCROLLBAR-VERTICAL	Attribute	0	1
SCROLLED-ROW-POS	Abbreviation	0	0
SCROLLED-ROW-POSITION	Option	0	0
SCROLLING	Option	0	4
SDBNAME	Function	1	0
SEAL	Method	0	0
SEAL-TIMESTAMP	Attribute	0	0
SEARCH	Function	1	1
SEARCH	Method	0	0
SEARCH-SELF	Option	1	0
SEARCH-TARGER	Option	1	0
SECTION	Option	0	4
SECURITY-POLICY	Handle	1	1
SEEK	Function	0	0
SEEK	Statement	1	1
SELECT	Option	1	1
SELECT-ALL	Method	0	0
SELECT-FOCUSED-ROW	Method	0	0
SELECT-NEXT-ROW	Method	0	0
SELECT-PREV-ROW	Method	0	0
SELECT-ROW	Method	0	0
SELECTABLE	Attribute	0	0
SELECTED	Attribute	0	0
SELECTION-END	Attribute	0	1
SELECTION-LIST	Widget	0	1
SELECTION-START	Attribute	0	1
SELECTION-TEXT	Attribute	0	1
SELF	Handle	1	8
SELF-NAME	Preprocessor	0	0
SEND	Option	0	0
send-sql	Abbreviation	0	0
send-sql-statement	Option	0	0
SENSITIVE	Attribute	0	44
SEPARATE-CONNECTION	Option	0	0
SEPARATOR-FGCOLOR	Attribute	0	1
SEPARATORS	Attribute	0	3
SERIALIZE-HIDDEN	Attribute	0	1
SERIALIZE-NAME	Attribute	0	0
SERIALIZE-ROW	Method	0	0
SERVER	Attribute	0	1
SERVER-CONNECTION-BOUND	Attribute	0	0
SERVER-CONNECTION-BOUND-REQUEST	Attribute	0	0
SERVER-CONNECTION-CONTEXT	Attribute	0	1
SERVER-CONNECTION-ID	Attribute	0	1
SERVER-OPERATING-MODE	Attribute	0	0
SERVER-SOCKET	Option	0	1
SESSION	Handle	1	17
SESSION-END	Attribute	0	0
SESSION-ID	Attribute	0	0
SessionId	Property	0	0
Set	Method	0	0
SET	Statement	1	5
SET-ACTOR	Method	0	0
SET-APPL-CONTEXT	Method	0	0
SET-ATTR-CALL-TYPE	Option	1	0
SET-ATTRIBUTE	Method	0	0
SET-ATTRIBUTE-NODE	Method	0	0
SET-BLUE	Abbreviation	0	0
SET-BLUE-VALUE	Method	0	0
SET-BREAK	Method	0	0
SET-BUFFERS	Method	0	0
SET-BYTE-ORDER	Statement	0	1
SET-CALLBACK	Method	0	0
SET-CALLBACK-PROCEDURE	Method	0	0
SET-CLIENT	Method	0	0
SET-COMMIT	Method	0	0
SET-CONNECT-PROCEDURE	Method	0	0
SET-CONTENTS	Option	0	0
SET-CURRENT-VALUE	Option	0	0
SET-DB-CLIENT	Function	0	0
SET-DYNAMIC	Method	0	0
SET-EFFECTIVE-TENANT	Function	0	0
SET-EVENT-MANAGER-OPTION	Option	0	0
SET-GREEN	Abbreviation	0	0
SET-GREEN-VALUE	Method	0	0
SET-INPUT-SOURCE	Method	0	0
SET-MUST-UNDERSTAND	Method	0	0
SET-NODE	Method	0	0
SET-NUMERIC-FORMAT	Method	0	0
SET-OPTION	Option	0	0
SET-OUTPUT-DESTINATION	Method	0	0
SET-PARAMETER	Method	0	0
SET-POINTER-VALUE	Statement	0	0
SET-PROPERTY	Method	0	0
SET-READ-RESPONSE-PROCEDURE	Method	0	0
SET-RED	Abbreviation	0	0
SET-RED-VALUE	Method	0	0
SET-REPOSITIONED-ROW	Method	0	0
SET-RGB-VALUE	Method	0	0
SET-ROLLBACK	Method	0	0
SET-SELECTION	Method	0	0
SET-SERIALIZED	Method	0	0
SET-SIZE	Statement	0	1
SET-SOCKET-OPTION	Method	0	0
SET-SORT-ARROW	Method	0	0
SET-WAIT-STATE	Method	0	0
SetFields	Method	0	0
SetNull	Method	0	0
SetNumber	Method	0	0
SetParameter	Method	0	0
SetPropertyValue	Method	0	0
SETUSER	Abbreviation	0	0
SETUSERID	Function	1	1
Severity	Property	0	0
SHA	Option	0	1
SHA1-DIGEST	Function	0	0
SHADOW-WINDOW	Widget	0	0
SHARE	Abbreviation	0	0
SHARE-LOCK	Option	1	1
SHARED	Option	1	2
SHORT	Type	0	0
SHOW-IN-TASKBAR	Attribute	0	2
SHOW-STAT	Abbreviation	0	0
SHOW-STATS	Statement	1	0
SIDE-LAB	Abbreviation	0	0
SIDE-LABEL-H	Abbreviation	0	0
SIDE-LABEL-HANDLE	Attribute	0	3
SIDE-LABELS	Attribute	0	3
SIGNATURE	Option	0	1
SILENT	Option	0	1
SIMPLE	Option	0	1
SINGLE	Option	0	1
SIZE	Option	0	69
SIZE-C	Abbreviation	0	0
SIZE-CHARS	Option	0	0
SIZE-P	Abbreviation	0	0
SIZE-PIXELS	Option	0	1
SKIP	Option	1	31
SKIP-DELETED-RECORD	Attribute	1	0
SLIDER	Widget	0	1
SMALL-ICON	Attribute	0	0
SMALL-TITLE	Attribute	0	0
SMALLINT	Option	0	0
SOAP-fault	Handle	0	0
SOAP-FAULT-ACTOR	Attribute	0	0
SOAP-FAULT-CODE	Attribute	0	0
SOAP-FAULT-DETAIL	Attribute	0	0
SOAP-fault-detail	Handle	0	0
SOAP-FAULT-STRING	Attribute	0	0
SOAP-header	Handle	0	1
SOAP-header-entryref	Handle	0	1
SoapFault	Property	0	0
SOCKET	Option	0	1
SOME	Option	1	1
SORT	Attribute	0	1
SORT-ASCENDING	Attribute	0	0
SORT-NUMBER	Attribute	0	0
Sorted	Property	0	0
SortRequest	Event	0	0
SOURCE	Option	0	1
SOURCE-PROCEDURE	Handle	0	1
SPACE	Option	1	1
SQL	Option	0	0
SQRT	Function	0	1
SSL-SERVER-NAME	Attribute	0	0
SSL-SERVER-NAME	Function	0	0
STANDALONE	Attribute	0	0
START	Option	0	1
START-DOCUMENT	Method	0	0
START-ELEMENT	Method	0	0
START-SEARCH	Event	0	0
StartProcess	Method	0	0
STARTUP-PARAMETERS	Attribute	0	0
StatBaseId	Property	0	0
STATE-DETAIL	Attribute	0	0
STATIC	Option	0	0
Status	Property	0	0
STATUS	Statement	1	1
STATUS-AREA	Attribute	0	3
STATUS-AREA-FONT	Attribute	0	0
STDCALL	Option	0	0
STOP	Attribute	0	0
STOP	Statement	0	2
STOP-AFTER	Option	0	0
STOP-PARSING	Method	0	0
STOPPE	Abbreviation	0	0
STOPPED	Attribute	0	0
STORED-PROC	Abbreviation	0	0
STORED-PROCEDURE	Option	0	0
STREAM	Attribute	1	40
STREAM-HANDLE	Option	1	0
STREAM-IO	Option	1	0
STRETCH-TO-FIT	Attribute	0	1
STRICT	Attribute	0	0
STRING	Function	0	119
String	Property	0	0
STRING-VALUE	Method	0	0
STRING-XREF	Option	0	0
SUB-	Abbreviation	0	0
SUB-AVE	Abbreviation	0	0
SUB-AVERAGE	Option	0	0
SUB-COUNT	Option	0	0
SUB-MAXIMUM	Option	0	0
SUB-MENU	Widget	0	1
SUB-MIN	Abbreviation	0	0
SUB-MINIMUM	Option	0	0
SUB-TOTAL	Option	0	0
Subscribe	Method	0	0
SUBSCRIBE	Statement	0	1
SUBST	Abbreviation	0	0
SUBSTITUTE	Function	0	1
SUBSTR	Abbreviation	0	0
SUBSTRING	Function	0	0
SUBSTRING	Statement	0	9
Subtract	Method	0	0
SUBTYPE	Attribute	0	1
Success	Property	0	0
SUM	Option	0	0
SUM-MAX	Abbreviation	0	0
SUPER	Function	0	0
SUPER	Statement	0	1
SUPER-PROCEDURES	Attribute	0	1
SuperClass	Property	0	0
SUPPRESS-NAMESPACE-PROCESSING	Attribute	0	0
SUPPRESS-W	Abbreviation	0	0
SUPPRESS-WARNINGS	Attribute	0	0
SUPPRESS-WARNINGS-LIST	Attribute	0	0
SYMMETRIC-ENCRYPTION-ALGORITHM	Attribute	0	1
SYMMETRIC-ENCRYPTION-IV	Attribute	0	1
SYMMETRIC-ENCRYPTION-KEY	Attribute	0	1
SYMMETRIC-SUPPORT	Attribute	0	0
SYNCHRONIZE	Event	0	0
SYNCHRONIZE	Method	0	0
SYSTEM-ALERT	Abbreviation	0	0
SYSTEM-ALERT-BOXES	Attribute	0	0
SYSTEM-DIALOG	Statement	1	1
SYSTEM-HELP	Statement	0	1
SYSTEM-ID	Attribute	0	0
T	Method	0	0
TAB-POSITION	Attribute	0	0
TAB-STOP	Attribute	0	1
TABLE	Attribute	1	54
TABLE-CRC-LIST	Attribute	0	0
TABLE-HANDLE	Attribute	0	3
TABLE-LIST	Attribute	0	0
TABLE-NUMBER	Attribute	1	0
TABLE-SCAN	Option	0	0
TableSchema	Property	0	0
TableStatId	Property	0	0
Tag	Property	0	0
TARGET	Option	0	0
TARGET-PROCEDURE	Handle	0	1
TEMP-DIR	Abbreviation	0	0
TEMP-DIRECTORY	Attribute	0	1
TEMP-TABLE	Option	0	33
TEMP-TABLE-PREPARE	Method	0	0
TempTableCount	Property	0	0
TempTablePeak	Property	0	0
TENANT-ID	Function	0	0
TENANT-ID	Method	0	0
TENANT-NAME	Function	0	0
TENANT-NAME	Method	0	0
TENANT-NAME-TO-ID	Function	0	0
TERM	Option	1	0
TERMINAL	Function	0	0
TERMINAL	Statement	1	0
TERMINATE	Option	0	4
TEXT	Widget	1	12
TEXT-CURSOR	Option	1	0
TEXT-SEG-GROW	Option	0	0
TEXT-SELECTED	Attribute	0	0
THEN	Function	0	0
THEN	Option	1	328
THEN	Statement	0	0
THIS-OBJECT	Statement	1	0
THIS-PROCEDURE	Handle	1	38
THREE-D	Attribute	0	6
THROUGH	Option	0	1
THROW	Option	0	0
THRU	Option	0	0
TIC-MARKS	Attribute	0	0
TIME	Function	1	6
TIME-SOURCE	Attribute	0	0
TimeStarted	Property	0	0
TIMEZONE	Attribute	0	0
TIMEZONE	Function	0	0
TITLE	Attribute	1	14
TITLE-BGC	Abbreviation	0	0
TITLE-BGCOLOR	Attribute	0	0
TITLE-DC	Abbreviation	0	0
TITLE-DCOLOR	Attribute	0	0
TITLE-FGC	Abbreviation	0	0
TITLE-FGCOLOR	Attribute	0	0
TITLE-FO	Abbreviation	0	0
TITLE-FONT	Attribute	0	0
TO	Option	1	60
TO-ROWID	Function	1	1
TODAY	Function	0	14
TOGGLE-BOX	Attribute	0	0
TOGGLE-BOX	Widget	0	2
TOOLTIP	Attribute	0	1
TOOLTIPS	Attribute	0	0
TOP	Property	0	0
TOP-NAV-QUERY	Attribute	0	0
TOP-ONLY	Attribute	1	0
TOPIC	Option	0	0
ToString	Method	0	0
TOTAL	Option	0	4
TRACE-FILTER	Attribute	0	0
TRACKING-CHANGES	Attribute	0	0
TRAILING	Option	0	0
TRANS	Option	1	1
TRANS-INIT-PROCEDURE	Attribute	0	0
TRANSACTION	Attribute	0	0
TRANSACTION	Function	1	12
TRANSACTION-MODE	Statement	0	0
TransId	Property	0	0
TRANSPARENT	Attribute	0	0
TRIGGER	Statement	1	14
TRIGGERS	Option	1	16
TRIM	Function	1	9
TRUE	Option	1	64
TRUNC	Abbreviation	0	0
TRUNCATE	Function	0	1
TYPE	Attribute	0	23
TYPE-OF	Function	0	0
TypeName	Property	0	0
U	Method	0	0
U1	Event	0	0
U10	Event	0	0
U2	Event	0	0
U3	Event	0	0
U4	Event	0	0
U5	Event	0	0
U6	Event	0	0
U7	Event	0	0
U8	Event	0	0
U9	Event	0	0
UNBOX	Function	0	0
UNBUFF	Abbreviation	0	0
UNBUFFERED	Option	0	1
UNDERL	Abbreviation	0	0
UNDERLINE	Statement	1	1
UNDO	Attribute	0	0
UNDO	Statement	1	32
UNFORM	Abbreviation	0	0
UNFORMATTED	Option	1	18
UNION	Option	1	0
UNIQUE	Option	1	3
UNIQUE-ID	Attribute	0	0
UNIQUE-MATCH	Attribute	0	0
UNIX	Statement	1	1
UnknownUser	Property	0	0
UNLESS-HIDDEN	Option	0	0
UNLOAD	Statement	0	1
UNSIGNED-LONG	Option	0	0
UNSIGNEDLONG	Type	0	0
UNSIGNEDSHORT	Type	0	0
Unsubscribe	Method	0	0
UNSUBSCRIBE	Statement	0	0
UP	Statement	1	1
UPDATE	Statement	1	1
UPDATE-ATTRIBUTE	Method	0	0
UpdateDataSlots	Method	0	0
UPPER	Function	0	0
URL	Attribute	0	1
URL-DECODE	Method	0	0
URL-ENCODE	Method	0	0
URL-PASSWORD	Attribute	0	0
URL-USERID	Attribute	0	0
USE	Statement	0	1
USE-DICT-EXPS	Option	0	0
USE-FILENAME	Option	0	1
USE-INDEX	Option	1	2
USE-REVVIDEO	Option	0	0
USE-TEXT	Option	0	0
USE-UNDERLINE	Option	0	0
USE-WIDGET-POOL	Option	0	0
USER	Option	0	8
USER-ID	Attribute	0	0
USERID	Function	1	0
UserIndexStatId	Property	0	0
UserIOId	Property	0	0
UserTableStatId	Property	0	0
USING	Statement	1	1
V6DISPLAY	Attribute	0	0
V6FRAME	Option	0	0
VALID-EVENT	Function	0	0
VALID-HANDLE	Function	0	6
VALID-OBJECT	Function	0	0
VALIDATE	Method	0	0
VALIDATE	Statement	0	8
VALIDATE-EXPRESSION	Attribute	0	0
VALIDATE-MESSAGE	Attribute	0	0
VALIDATE-SEAL	Method	0	0
VALIDATE-XML	Attribute	0	0
VALIDATION-ENABLED	Attribute	0	0
VALUE	Attribute	1	12
Value	Property	0	0
VALUES	Option	1	1
VAR	Abbreviation	0	0
VARIABLE	Option	0	147
VERBOSE	Option	0	0
VERSION	Attribute	0	9
VersionInfo	Property	0	0
VERT	Abbreviation	0	0
VERTICAL	Option	0	1
VIEW	Statement	1	3
VIEW-AS	Attribute	1	48
VIEW-FIRST-COLUMN-ON-REOPEN	Attribute	0	0
VIRTUAL-HEIGHT	Abbreviation	0	0
VIRTUAL-HEIGHT-CHARS	Attribute	0	0
VIRTUAL-HEIGHT-P	Abbreviation	0	0
VIRTUAL-HEIGHT-PIXELS	Attribute	0	1
VIRTUAL-WIDTH	Abbreviation	0	0
VIRTUAL-WIDTH-CHARS	Attribute	0	0
VIRTUAL-WIDTH-P	Abbreviation	0	0
VIRTUAL-WIDTH-PIXELS	Attribute	0	1
VISIBLE	Attribute	0	5
VOID	Option	0	1
WAIT	Option	0	3
WAIT-FOR	Statement	1	3
WARNING	Attribute	0	1
WC-ADMIN-APP	Attribute	0	0
WEB-CONTEXT	Handle	0	0
WEEKDAY	Function	0	0
WHEN	Option	1	28
WHERE	Option	1	88
WHERE-STRING	Attribute	0	0
WHILE	Option	1	5
WIDGET	Type	0	7
WIDGET-E	Abbreviation	0	0
WIDGET-ENTER	Attribute	0	2
WIDGET-HANDLE	Function	0	0
Widget-Handle	Property	0	0
WIDGET-ID	Attribute	0	1
WIDGET-L	Abbreviation	0	0
WIDGET-LEAVE	Attribute	0	0
WIDGET-POOL	Option	0	4
WIDTH	Option	0	13
WIDTH-CHARS	Attribute	0	1
WIDTH-P	Abbreviation	0	0
WIDTH-PIXELS	Attribute	0	2
WINDOW	Attribute	0	0
WINDOW	Widget	1	51
WINDOW-CLOSE	Event	0	0
WINDOW-MAXIM	Abbreviation	0	0
WINDOW-MAXIMIZED	Option	1	0
WINDOW-MINIM	Abbreviation	0	0
WINDOW-NAME	Preprocessor	0	4
WINDOW-NORMAL	Option	1	1
WINDOW-STA	Abbreviation	0	0
WINDOW-STATE	Attribute	0	1
WINDOW-SYSTEM	Attribute	0	1
WITH	Option	1	40
WORD-INDEX	Option	0	0
WORD-WRAP	Attribute	0	0
WORK-AREA-HEIGHT-PIXELS	Attribute	0	0
WORK-AREA-WIDTH-PIXELS	Attribute	0	1
WORK-AREA-X	Attribute	0	1
WORK-AREA-Y	Attribute	0	1
WORK-TAB	Abbreviation	0	0
WORK-TABLE	Option	1	1
WORKFILE	Option	1	0
Write	Method	0	0
WRITE-CDATA	Method	0	0
WRITE-CHARACTERS	Method	0	0
WRITE-COMMENT	Method	0	0
WRITE-DATA	Method	0	0
WRITE-DATA-ELEMENT	Method	0	0
WRITE-EMPTY-ELEMENT	Method	0	0
WRITE-ENTITY-REF	Method	0	0
WRITE-EXTERNAL-DTD	Method	0	0
WRITE-FRAGMENT	Method	0	0
WRITE-JSON	Method	0	0
WRITE-MESSAGE	Method	0	0
WRITE-PROCESSING-INSTRUCTION	Method	0	0
WRITE-STATUS	Attribute	0	0
WRITE-XML	Method	0	0
WRITE-XMLSCHEMA	Method	0	0
